media,varianza,curtosis,simetria,entropia,energia,clase_id,nombre_clase
10.027930009508033,0.054621000216549725,-0.5736183779238395,0.005566059355012214,3.1680470463237436,5030.700063790416,1,adelante
10.051609930240716,0.05696930316181149,-0.6185114740700297,-0.10675895898958009,3.1582974256654053,5054.5915746437795,1,adelante
10.08498796027132,0.04239486873526593,-0.31774579588021234,0.017657504776904667,3.0156161603646168,5087.468851377637,1,adelante
10.062899725421614,0.04264644750311499,-0.5342283764589841,0.37027360269377557,3.109877030789706,5065.229866569675,1,adelante
10.027717372859804,0.02967366813766797,-0.17899325992955673,0.19273220823584392,2.933618865405768,5029.2394689046005,1,adelante
9.96156724309675,0.037567449842595,-0.660402180387401,0.03201701940598939,2.969262369846492,4963.519469429039,1,adelante
9.961760399151327,0.049747645405228705,1.3536960777657985,0.678134580017433,2.7182425753541435,4964.320894775242,1,adelante
10.049782274449887,0.1582482339194398,1.1742367056666634,1.1174304752999402,2.849193074914719,5057.818599888329,1,adelante
10.052423347035408,0.17446935131752891,0.6978966486285185,0.8002398841796681,2.8860530385614194,5061.284224967004,1,adelante
10.004378846741606,0.21620734927245386,0.06934661748234028,0.6868731996614857,2.954708529224465,5015.190172920167,1,adelante
10.031441156744044,0.20862545322555756,0.1467176296820134,0.561714577061358,2.952112416724335,5041.9218567221915,1,adelante
10.012406970626541,0.2064837346611047,0.2618805721011861,0.5353845076515464,2.897872730499301,5022.738854005603,1,adelante
9.89610235526792,0.094031922834322,-0.37110658938988506,-0.2542841115165386,3.054262649778302,4901.34368743868,1,adelante
9.943431204438648,0.10064021947774324,0.01410393225570461,-0.01255388672750292,2.97032291024387,4948.623216844098,1,adelante
9.927821693382313,0.07303257313304268,0.27884506101724593,0.27993363900697055,2.874164634249189,4931.733807436275,1,adelante
9.908931116140696,0.07380509455861621,0.29175837048565256,0.43046580632141873,2.8750881377011743,4913.0360479489955,1,adelante
9.985431805637262,0.09150644080253256,-0.3904126115948636,0.4861529101081347,3.092558296122495,4990.0177392917385,1,adelante
10.060439941412744,0.09407262611293402,-0.8231184736181012,0.060526649820751795,3.2555339881974374,5065.32622204429,1,adelante
10.003598344962024,0.088581940642375,-0.9528478689258963,0.16995567387494379,3.268634428835889,5008.028089398466,1,adelante
10.067603447208047,0.07704879126904675,-0.8442062142922206,-0.08536196967374013,3.262824547727985,5071.684398075219,1,adelante
10.104139884130122,0.06539636695883505,-0.7857115163640271,-0.14062406579257095,3.1584389287713925,5107.951958251396,1,adelante
10.065635294358936,0.047907502272355566,-0.5720124197321663,-0.33171804976098623,3.0897241071215364,5068.246069065834,1,adelante
10.008357734373673,0.041195898612038866,-0.6328743595692732,-0.19672315565760964,3.0749466057012924,5010.421021890469,1,adelante
10.033321208499059,0.0383571315326981,-0.5065745139983604,-0.2625164010353267,3.0514833400305053,5035.294580222485,1,adelante
10.0323612091579,0.03646458557414904,-0.2823313135657659,-0.14527923152102376,3.0561744854774515,5034.236800829515,1,adelante
10.071274603250474,0.045508719202987956,-0.08721642501973914,0.2939224384042738,3.0089693996575524,5073.804042664051,1,adelante
10.064134710726268,0.0641376858259927,-0.5764731155035796,0.10565488760307783,3.1713429870506933,5067.547258073566,1,adelante
10.113343895546818,0.06394680295843702,-0.5851104785388115,-0.21791655801120652,3.1665663679010994,5117.183577627626,1,adelante
10.13008123309447,0.057611205490768994,-0.3399982084811892,-0.2822705126545314,3.0983681772303986,5133.807849729177,1,adelante
10.101480395221413,0.06952901659602198,-0.3603166510840259,-0.40218464601153286,3.0462529682514883,5105.4717595819275,1,adelante
10.063735619710071,0.0601099256727349,-0.4360709329695709,-0.4463271275660157,3.128101925584905,5066.944227454699,1,adelante
10.017571142686679,0.048421422060502886,-0.6626103039918778,-0.1086380378969686,3.052265340376505,5020.007651042471,1,adelante
10.007970286319255,0.046519713406378754,-0.042609222004678315,0.12221773693161991,2.9767765901752568,5010.299448262774,1,adelante
10.004263171734335,0.042758739151997925,0.23135863245172894,0.13870577842513168,2.886049736977951,5006.402017423597,1,adelante
9.991606209621027,0.03417450783314198,0.4080564718292301,0.7250663618082758,2.9622920589359496,4993.31845779853,1,adelante
9.94449496435144,0.054083112965056815,2.9226333017996264,-0.5955550011881087,2.5191649286959517,4947.353160448812,1,adelante
10.037267194936353,0.07166460326620602,1.9491128552431514,-0.7087773347472075,2.547474028031154,5040.919867290584,1,adelante
10.051428658524008,0.07385370645317679,1.7797991563662512,-0.8194118279284519,2.614235385854186,5055.253589192545,1,adelante
10.04804439162242,0.0718911048386401,1.9797514891313863,-0.8192444614205057,2.6100992639446035,5051.754360042674,1,adelante
10.074931090758495,0.06378711674427748,3.6055890571414144,-1.171047890826449,2.365531514769794,5078.401180013823,1,adelante
10.130510860612524,0.026578965741060383,-0.07310903935029911,0.8661005977661512,2.986120488510939,5132.691463136471,1,adelante
10.086561618909471,0.018453929176104365,0.7793031276689111,0.8793268597403271,2.853911806748814,5087.8589610616855,1,adelante
10.061195834331036,0.010594052545533078,-0.3145505270400766,0.01313549649322216,3.076523791504771,5061.912783465285,1,adelante
